k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
22,1.5,20,0.7,0.7008894919342681,0.19570362549903567,0.5728337688386622,9
22,2.25,30,0.7,0.7042062415196744,0.19567443984910796,0.5728339617605583,9
22,3.0,20,0.7,0.7008894919342681,0.19565194375895986,0.5728439430416912,9
22,2.5,30,0.7,0.7058646163123775,0.19568219460676234,0.572884560901694,9
22,1.0,30,0.7,0.6992311171415648,0.19574177488451028,0.5728879791725492,9
22,1.0,25,0.7,0.6992311171415648,0.19574177488451028,0.5728879791725492,9
22,1.0,20,0.7,0.6992311171415648,0.19574177488451028,0.5728879791725492,9
22,1.0,15,0.7,0.6992311171415648,0.19574177488451028,0.5728879791725492,9
22,1.0,10,0.7,0.6992311171415648,0.19574177488451028,0.5728879791725492,9
22,1.5,10,0.7,0.6992311171415648,0.19574416220338786,0.572907448264332,9
22,1.5,15,0.7,0.6992311171415648,0.19573757432952815,0.5729104323720488,9
22,1.75,10,0.7,0.6992311171415648,0.19574639700517651,0.5729204044721492,9
22,1.75,15,0.7,0.6992311171415648,0.19573776428075285,0.572928044213552,9
22,2.0,10,0.7,0.6992311171415648,0.19574931518457012,0.5729354917218876,9
22,2.0,15,0.7,0.7008894919342681,0.19573944805277407,0.5729498566581153,9
22,2.25,10,0.7,0.6992311171415648,0.1957529089893458,0.5729526986568059,9
22,2.75,30,0.7,0.7075229911050807,0.1956964961962291,0.5729541292649949,9
22,2.5,10,0.7,0.6992311171415648,0.19575717089675948,0.5729720148624767,9
22,2.25,15,0.7,0.7008894919342681,0.19574260196607007,0.5729758317323136,9
22,2.75,10,0.7,0.7008894919342681,0.1957620936141088,0.5729934308564808,9
22,2.5,15,0.7,0.7008894919342681,0.1957472031870563,0.5730059347482495,9
22,3.0,10,0.7,0.7008894919342681,0.19576767007915222,0.5730169380777652,9
22,2.75,15,0.7,0.7008894919342681,0.1957532297174955,0.5730401342375919,9
22,3.0,30,0.7,0.7108648675812854,0.1957171381806352,0.5730421030763471,9
