k_factor,recency_factor,recency_window,carry_over_factor,accuracy,brier_score,log_loss,num_seasons
35,2.0,25,0.6,0.7755666113875068,0.15651376338961084,0.47576421159266896,9
35,1.75,25,0.6,0.7755666113875068,0.15650161486474243,0.4757665182658808,9
35,2.25,25,0.6,0.7739082365948037,0.15653051231812942,0.4757710159087569,9
35,1.5,25,0.6,0.7772249861802101,0.15649416582370043,0.4757782022166707,9
20,1.75,20,0.7,0.7960988707257364,0.15520546539025687,0.4757797172117812,9
35,2.5,25,0.6,0.7739082365948037,0.15655177362788356,0.4757866881601119,9
35,2.75,25,0.6,0.7739082365948037,0.15657746992357052,0.47581100799943715,9
35,1.0,10,0.6,0.7772249861802101,0.1564938204514656,0.47583088638699345,9
35,1.0,30,0.6,0.7772249861802101,0.1564938204514656,0.47583088638699345,9
35,1.0,25,0.6,0.7772249861802101,0.1564938204514656,0.47583088638699345,9
35,1.0,15,0.6,0.7772249861802101,0.1564938204514656,0.47583088638699345,9
35,1.0,20,0.6,0.7772249861802101,0.1564938204514656,0.47583088638699345,9
20,1.75,25,0.7,0.7978625391560715,0.15523449587903732,0.4758395585953642,9
40,2.25,30,0.6,0.7755666113875068,0.1570384056929107,0.47584067669791924,9
35,3.0,25,0.6,0.7740135302324356,0.15660753401624553,0.4758437772444409,9
20,2.25,15,0.7,0.7960988707257364,0.15525196532873956,0.47585086833423723,9
20,3.0,10,0.7,0.7960988707257364,0.1552679880654578,0.4758728877310811,9
20,2.75,10,0.7,0.7960988707257364,0.1552773799993329,0.475928399512193,9
20,2.0,15,0.7,0.7960988707257364,0.15527400034422592,0.4759521931504886,9
20,1.5,20,0.7,0.7960988707257364,0.15526160624069738,0.4759799736836699,9
20,2.5,10,0.7,0.7960988707257364,0.15528823733102604,0.4759868987818334,9
20,1.5,25,0.7,0.7978625391560715,0.15527957890932756,0.47601691082524805,9
20,2.25,10,0.7,0.7960988707257364,0.15530056726484132,0.4760484001155904,9
20,1.75,15,0.7,0.7960988707257364,0.15529825956431215,0.47605788242474145,9
